序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,資料更正日期
22,陳亭妃,109年立法委員選舉,第一次賸餘,1090224,當選後與其公務有關之費用支出,中華郵政,,0.00,280.00,,,,郵寄競選物品或宣傳廣告費用,金錢,臺南市中西區****,,,,,,,,
23,陳亭妃,109年立法委員選舉,第一次賸餘,1090224,當選後與其公務有關之費用支出,綠得資訊有限公司,28029345,0.00,3305.00,,,,租買辦公設備費用,金錢,,,,,,,,,
24,陳亭妃,109年立法委員選舉,第一次賸餘,1090224,當選後與其公務有關之費用支出,中華郵政,69109808,0.00,28.00,,,,郵寄物品費用,金錢,,,,,,,,,
25,陳亭妃,109年立法委員選舉,第一次賸餘,1090226,當選後與其公務有關之費用支出,中華郵政,,0.00,92.00,,,,郵寄物品費用,金錢,臺南市中西區****,,,,,,,,
26,陳亭妃,109年立法委員選舉,第一次賸餘,1090226,當選後與其公務有關之費用支出,鎭山辦事處,,0.00,240.00,,,,書報訂閱費用,金錢,臺南市安南區****,,,,,,,,
27,陳亭妃,109年立法委員選舉,第一次賸餘,1090227,當選後與其公務有關之費用支出,安順營業處,,0.00,540.00,,,,書報訂閱費用,金錢,臺南市安南區****,,,,,,,,
28,陳亭妃,109年立法委員選舉,第一次賸餘,1090227,當選後與其公務有關之費用支出,中華郵政,06523933,0.00,28.00,,,,郵寄物品費用,金錢,,,,,,,,,
29,陳亭妃,109年立法委員選舉,第一次賸餘,1090227,當選後與其公務有關之費用支出,三楓企業社,17980648,0.00,23100.00,,,,聯誼交際費用,金錢,臺南市安南區****,,,,,,,,
30,陳亭妃,109年立法委員選舉,第一次賸餘,1090228,當選後與其公務有關之費用支出,台灣高速鐵路股份有限公司,16446274,0.00,1350.00,,,,搭乘交通工具費用,金錢,臺北市南港區****,,,,,,,,
31,陳亭妃,109年立法委員選舉,第一次賸餘,1090228,當選後與其公務有關之費用支出,黑雞園藝花店,34968599,0.00,8200.00,,,,聯誼交際費用,金錢,臺南市新營區****,,,,,,,,
32,陳亭妃,109年立法委員選舉,第一次賸餘,1090229,當選後與其公務有關之費用支出,久禾花藝,62977009,0.00,36400.00,,,,聯誼交際費用,金錢,臺南市安南區****,,,,,,,,
33,陳亭妃,109年立法委員選舉,第一次賸餘,1090229,當選後與其公務有關之費用支出,陳登凱,D12*******,0.00,20000.00,,,,工資或薪津,金錢,臺南市中西區****,,,,,,,,
34,陳亭妃,109年立法委員選舉,第一次賸餘,1090229,當選後與其公務有關之費用支出,黃永昌,D12*******,0.00,40000.00,,,,工資或薪津,金錢,臺南市北區長****,,,,,,,,
35,陳亭妃,109年立法委員選舉,第一次賸餘,1090229,當選後與其公務有關之費用支出,郭金聰,D20*******,0.00,40000.00,,,,工資或薪津,金錢,臺南市北區和****,,,,,,,,
36,陳亭妃,109年立法委員選舉,第一次賸餘,1090229,當選後與其公務有關之費用支出,陳怡伊,D22*******,0.00,30000.00,,,,工資或薪津,金錢,臺南市北區文****,,,,,,,,
37,陳亭妃,109年立法委員選舉,第一次賸餘,1090229,當選後與其公務有關之費用支出,李春花,R20*******,0.00,45000.00,,,,工資或薪津,金錢,臺南市北區長****,,,,,,,,
38,陳亭妃,109年立法委員選舉,第一次賸餘,1090302,當選後與其公務有關之費用支出,台灣高速鐵路股份有限公司,16446274,0.00,1350.00,,,,搭乘交通工具費用,金錢,臺北市南港區****,,,,,,,,
39,陳亭妃,109年立法委員選舉,第一次賸餘,1090303,當選後與其公務有關之費用支出,大豐花卉,21651485,0.00,1000.00,,,,聯誼交際費用,金錢,臺南市北區育****,,,,,,,,
40,陳亭妃,109年立法委員選舉,第一次賸餘,1090304,當選後與其公務有關之費用支出,福懋加油站,21621981,0.00,700.00,,,,油資,金錢,,,,,,,,,
41,陳亭妃,109年立法委員選舉,第一次賸餘,1090304,當選後與其公務有關之費用支出,福懋加油站,21621981,0.00,90.00,,,,油資,金錢,,,,,,,,,
42,陳亭妃,109年立法委員選舉,第一次賸餘,1090304,當選後與其公務有關之費用支出,春暉堂印舖,69681396,0.00,6490.00,,,,聯誼交際費用,金錢,臺南市中西區****,,,,,,,,
43,陳亭妃,109年立法委員選舉,第一次賸餘,1090306,當選後與其公務有關之費用支出,中華郵政,,0.00,224.00,,,,郵寄物品費用,金錢,臺南市中西區****,,,,,,,,
44,陳亭妃,109年立法委員選舉,第一次賸餘,1090306,當選後與其公務有關之費用支出,中華郵政,69109808,0.00,3200.00,,,,郵寄物品費用,金錢,,,,,,,,,
45,陳亭妃,109年立法委員選舉,第一次賸餘,1090307,當選後與其公務有關之費用支出,久井企業股份有限公司久井新市加油站,36876693,0.00,803.00,,,,油資,金錢,,,,,,,,,
46,陳亭妃,109年立法委員選舉,第一次賸餘,1090308,當選後與其公務有關之費用支出,統一超商股份有限公司,89403337,0.00,347.00,,,,餐飲費用,金錢,,,,,,,,,
47,陳亭妃,109年立法委員選舉,第一次賸餘,1090309,當選後與其公務有關之費用支出,利順鮮花店,73864328,0.00,33300.00,,,,聯誼交際費用,金錢,臺南市安南區****,,,,,,,,
48,陳亭妃,109年立法委員選舉,第一次賸餘,1090309,當選後與其公務有關之費用支出,德州加油站,81365084,0.00,180.00,,,,油資,金錢,,,,,,,,,
49,陳亭妃,109年立法委員選舉,第一次賸餘,1090310,當選後與其公務有關之費用支出,久井企業股份有限公司久井安吉加油站,36883907,0.00,700.00,,,,油資,金錢,,,,,,,,,
50,陳亭妃,109年立法委員選舉,第一次賸餘,1090311,當選後與其公務有關之費用支出,中華郵政,69109808,0.00,51.00,,,,郵寄物品費用,金錢,,,,,,,,,
51,陳亭妃,109年立法委員選舉,第一次賸餘,1090311,當選後與其公務有關之費用支出,安南五金百貨大批發,81553760,0.00,453.00,,,,雜項購置費用,金錢,,,,,,,,,
52,陳亭妃,109年立法委員選舉,第一次賸餘,1090312,當選後與其公務有關之費用支出,台灣中油股份有限公司,06401734,0.00,948.00,,,,油資,金錢,,,,,,,,,
53,陳亭妃,109年立法委員選舉,第一次賸餘,1090312,當選後與其公務有關之費用支出,鮮自然,81425914,0.00,155.00,,,,餐飲費用,金錢,,,,,,,,,
54,陳亭妃,109年立法委員選舉,第一次賸餘,1090313,當選後與其公務有關之費用支出,中華郵政,,0.00,172.00,,,,郵寄物品費用,金錢,臺南市中西區****,,,,,,,,
55,陳亭妃,109年立法委員選舉,第一次賸餘,1090313,當選後與其公務有關之費用支出,統一超商股份有限公司,28415162,0.00,158.00,,,,餐飲費用,金錢,,,,,,,,,
56,陳亭妃,109年立法委員選舉,第一次賸餘,1090313,當選後與其公務有關之費用支出,亞太電信股份有限公司,70771579,0.00,13931.00,,,,電信費用,金錢,臺北市內湖區****,,,,,,,,
57,陳亭妃,109年立法委員選舉,第一次賸餘,1090314,當選後與其公務有關之費用支出,麥當勞,54372885,0.00,28.00,,,,餐飲費用,金錢,,,,,,,,,
58,陳亭妃,109年立法委員選舉,第一次賸餘,1090315,當選後與其公務有關之費用支出,自由時報,,0.00,300.00,,,,書報訂閱費用,金錢,臺南市安平區****,,,,,,,,
59,陳亭妃,109年立法委員選舉,第一次賸餘,1090315,當選後與其公務有關之費用支出,統一精工股份有限公司中華西站加油站,15722618,0.00,941.00,,,,油資,金錢,,,,,,,,,
60,陳亭妃,109年立法委員選舉,第一次賸餘,1090315,當選後與其公務有關之費用支出,楊世芳,D12*******,0.00,12000.00,,,,租用競選辦事處費用,金錢,臺南市安南區****,,,,,,,,
61,陳亭妃,109年立法委員選舉,第一次賸餘,1090316,當選後與其公務有關之費用支出,中華郵政,06523933,0.00,160.00,,,,郵寄物品費用,金錢,,,,,,,,,
62,陳亭妃,109年立法委員選舉,第一次賸餘,1090316,當選後與其公務有關之費用支出,久井企業股份有限公司久井安吉加油站,36883907,0.00,700.00,,,,油資,金錢,,,,,,,,,
63,陳亭妃,109年立法委員選舉,第一次賸餘,1090317,當選後與其公務有關之費用支出,富利餐飲股份有限公司台南中華西分公司,16843739,0.00,27.00,,,,餐飲費用,金錢,,,,,,,,,
64,陳亭妃,109年立法委員選舉,第一次賸餘,1090319,當選後與其公務有關之費用支出,綠得資訊有限公司,28029345,0.00,1500.00,,,,租買辦公設備費用,金錢,臺南市東區自****,,,,,,,,
65,陳亭妃,109年立法委員選舉,第一次賸餘,1090319,當選後與其公務有關之費用支出,弘民國際文具有限公司,64885738,0.00,224.00,,,,文具用品費用,金錢,,,,,,,,,
66,陳亭妃,109年立法委員選舉,第一次賸餘,1090320,當選後與其公務有關之費用支出,中華郵政,,0.00,60.00,,,,郵寄物品費用,金錢,臺南市中西區****,,,,,,,,
67,陳亭妃,109年立法委員選舉,第一次賸餘,1090320,當選後與其公務有關之費用支出,台灣中油股份有限公司,09059213,0.00,760.00,,,,油資,金錢,,,,,,,,,
68,陳亭妃,109年立法委員選舉,第一次賸餘,1090320,當選後與其公務有關之費用支出,三楓企業社,17980648,0.00,82920.00,,,,聯誼交際費用,金錢,臺南市安南區****,,,,,,,,
69,陳亭妃,109年立法委員選舉,第一次賸餘,1090323,當選後與其公務有關之費用支出,久井企業股份有限公司久井安吉加油站,36883907,0.00,700.00,,,,油資,金錢,,,,,,,,,
70,陳亭妃,109年立法委員選舉,第一次賸餘,1090324,當選後與其公務有關之費用支出,台灣電力股份有限公司台南區營業處,68887960,0.00,7119.00,,,,水電瓦斯費用,金錢,臺南市中西區****,,,,,,,,
71,陳亭妃,109年立法委員選舉,第一次賸餘,1090324,當選後與其公務有關之費用支出,榮華製帽行,68934008,0.00,360.00,,,,製作競選物品或宣傳廣告費用（物品名稱-燙字）,金錢,,,,,,,,,
72,陳亭妃,109年立法委員選舉,第一次賸餘,1090324,當選後與其公務有關之費用支出,中華郵政,69109808,0.00,198.00,,,,郵寄物品費用,金錢,,,,,,,,,
73,陳亭妃,109年立法委員選舉,第一次賸餘,1090324,當選後與其公務有關之費用支出,中華電信股份有限公司臺灣南區電信分公司臺南營運處,69109906,0.00,3964.00,,,,電信費用,金錢,臺南市中西區****,,,,,,,,
74,陳亭妃,109年立法委員選舉,第一次賸餘,1090324,當選後與其公務有關之費用支出,中華電信股份有限公司臺灣南區電信分公司臺南營運處,69109906,0.00,2400.00,,,,電信費用,金錢,臺南市中西區****,,,,,,,,
75,陳亭妃,109年立法委員選舉,第一次賸餘,1090324,當選後與其公務有關之費用支出,亞太電信股份有限公司,70771579,0.00,885.00,,,,電信費用,金錢,臺北市內湖區****,,,,,,,,
76,陳亭妃,109年立法委員選舉,第一次賸餘,1090324,當選後與其公務有關之費用支出,雙子星有線電視股份有限公司,97160397,0.00,1030.00,,,,有線電視使用費,金錢,臺南市北區北****,,,,,,,,
77,陳亭妃,109年立法委員選舉,第一次賸餘,1090324,當選後與其公務有關之費用支出,雙子星有線電視股份有限公司,97160397,0.00,1700.00,,,,有線電視使用費,金錢,臺南市北區北****,,,,,,,,
78,陳亭妃,109年立法委員選舉,第一次賸餘,1090325,當選後與其公務有關之費用支出,立暉蘭園,25783304,0.00,12000.00,,,,聯誼交際費用,金錢,臺南市安南區****,,,,,,,,
79,陳亭妃,109年立法委員選舉,第一次賸餘,1090325,當選後與其公務有關之費用支出,威航食品有限公司,97079214,0.00,49585.00,,,,製作競選物品或宣傳廣告費用（物品名稱-礦泉水）,金錢,高雄市湖內區****,,,,,,,,
80,陳亭妃,109年立法委員選舉,第一次賸餘,1090326,當選後與其公務有關之費用支出,鎭山辦事處,,0.00,240.00,,,,書報訂閱費用,金錢,臺南市安南區****,,,,,,,,
81,陳亭妃,109年立法委員選舉,第一次賸餘,1090326,當選後與其公務有關之費用支出,台灣高速鐵路股份有限公司,16446274,0.00,1350.00,,,,搭乘交通工具費用,金錢,臺北市南港區****,,,,,,,,
82,陳亭妃,109年立法委員選舉,第一次賸餘,1090326,當選後與其公務有關之費用支出,中華郵政,69109808,0.00,2400.00,,,,郵寄物品費用,金錢,,,,,,,,,
83,陳亭妃,109年立法委員選舉,第一次賸餘,1090327,當選後與其公務有關之費用支出,中華郵政,,0.00,44.00,,,,郵寄物品費用,金錢,臺南市中西區****,,,,,,,,
84,陳亭妃,109年立法委員選舉,第一次賸餘,1090327,當選後與其公務有關之費用支出,安順營業處,,0.00,540.00,,,,書報訂閱費用,金錢,臺南市安南區****,,,,,,,,
85,陳亭妃,109年立法委員選舉,第一次賸餘,1090327,當選後與其公務有關之費用支出,統一精工股份有限公司中華西站加油站,15722618,0.00,620.00,,,,油資,金錢,,,,,,,,,
86,陳亭妃,109年立法委員選舉,第一次賸餘,1090327,當選後與其公務有關之費用支出,台灣高速鐵路股份有限公司,16446274,0.00,1390.00,,,,搭乘交通工具費用,金錢,臺北市南港區****,,,,,,,,
87,陳亭妃,109年立法委員選舉,第一次賸餘,1090330,當選後與其公務有關之費用支出,建平營業處,,0.00,600.00,,,,書報訂閱費用,金錢,臺南市建平街****,,,,,,,,
88,陳亭妃,109年立法委員選舉,第一次賸餘,1090330,當選後與其公務有關之費用支出,台灣中油股份有限公司,09059213,0.00,758.00,,,,油資,金錢,,,,,,,,,
89,陳亭妃,109年立法委員選舉,第一次賸餘,1090330,當選後與其公務有關之費用支出,大豐花卉,21651485,0.00,1000.00,,,,聯誼交際費用,金錢,臺南市北區育****,,,,,,,,
90,陳亭妃,109年立法委員選舉,第一次賸餘,1090330,當選後與其公務有關之費用支出,聖洋科技股份有限公司,28112580,0.00,56700.00,,,,發送電信簡訊費用,金錢,臺北市大安區****,,,,,,,,
91,陳亭妃,109年立法委員選舉,第一次賸餘,1090330,當選後與其公務有關之費用支出,統一超商股份有限公司,28989630,0.00,40.00,,,,餐飲費用,金錢,,,,,,,,,
92,陳亭妃,109年立法委員選舉,第一次賸餘,1090330,當選後與其公務有關之費用支出,中華郵政,69109808,0.00,88.00,,,,郵寄物品費用,金錢,,,,,,,,,
93,陳亭妃,109年立法委員選舉,第一次賸餘,1090331,當選後與其公務有關之費用支出,益福商行,10869134,0.00,12000.00,,,,聯誼交際費用,金錢,臺南市安南區****,,,,,,,,
94,陳亭妃,109年立法委員選舉,第一次賸餘,1090331,當選後與其公務有關之費用支出,黑雞園藝花店,34968599,0.00,16600.00,,,,聯誼交際費用,金錢,臺南市新營區****,,,,,,,,
95,陳亭妃,109年立法委員選舉,第一次賸餘,1090331,當選後與其公務有關之費用支出,黃永昌,D12*******,0.00,40000.00,,,,工資或薪津,金錢,臺南市北區長****,,,,,,,,
96,陳亭妃,109年立法委員選舉,第一次賸餘,1090331,當選後與其公務有關之費用支出,陳登凱,D12*******,0.00,20000.00,,,,工資或薪津,金錢,臺南市中西區****,,,,,,,,
97,陳亭妃,109年立法委員選舉,第一次賸餘,1090331,當選後與其公務有關之費用支出,郭金聰,D20*******,0.00,40000.00,,,,工資或薪津,金錢,臺南市北區和****,,,,,,,,
98,陳亭妃,109年立法委員選舉,第一次賸餘,1090331,當選後與其公務有關之費用支出,陳怡伊,D22*******,0.00,30000.00,,,,工資或薪津,金錢,臺南市北區文****,,,,,,,,
99,陳亭妃,109年立法委員選舉,第一次賸餘,1090331,當選後與其公務有關之費用支出,李春花,R20*******,0.00,45000.00,,,,工資或薪津,金錢,臺南市北區長****,,,,,,,,
100,陳亭妃,109年立法委員選舉,第一次賸餘,1090401,當選後與其公務有關之費用支出,統一精工股份有限公司中華西站加油站,15722618,0.00,665.00,,,,油資,金錢,,,,,,,,,
101,陳亭妃,109年立法委員選舉,第一次賸餘,1090401,當選後與其公務有關之費用支出,三楓企業社,17980648,0.00,27250.00,,,,聯誼交際費用,金錢,臺南市安南區****,,,,,,,,
102,陳亭妃,109年立法委員選舉,第一次賸餘,1090401,當選後與其公務有關之費用支出,馳城國際有限公司,24211504,0.00,3990.00,,,,文具用品費用,金錢,,,,,,,,,
103,陳亭妃,109年立法委員選舉,第一次賸餘,1090401,當選後與其公務有關之費用支出,瑞達汽車股份有限公司北台南分公司,54996926,0.00,3155.00,,,,維修宣傳車輛費用,金錢,,,,,,,,,
104,陳亭妃,109年立法委員選舉,第一次賸餘,1090401,當選後與其公務有關之費用支出,中華郵政,69109808,0.00,120.00,,,,郵寄物品費用,金錢,,,,,,,,,
105,陳亭妃,109年立法委員選舉,第一次賸餘,1090402,當選後與其公務有關之費用支出,久禾花藝,62977009,0.00,43700.00,,,,聯誼交際費用,金錢,臺南市安南區****,,,,,,,,
106,陳亭妃,109年立法委員選舉,第一次賸餘,1090403,當選後與其公務有關之費用支出,台灣自來水股份有限公司第六區管理處台南服務所,06388346,0.00,562.00,,,,水電瓦斯費用,金錢,臺南市北區開****,,,,,,,,
107,陳亭妃,109年立法委員選舉,第一次賸餘,1090403,當選後與其公務有關之費用支出,久井企業股份有限公司久井安吉加油站,36883907,0.00,700.00,,,,油資,金錢,,,,,,,,,
108,陳亭妃,109年立法委員選舉,第一次賸餘,1090403,當選後與其公務有關之費用支出,台灣電力股份有限公司台南區營業處,68887960,0.00,5657.00,,,,水電瓦斯費用,金錢,臺南市中西區****,,,,,,,,
109,陳亭妃,109年立法委員選舉,第一次賸餘,1090405,當選後與其公務有關之費用支出,台灣中油股份有限公司,09059213,0.00,603.00,,,,油資,金錢,,,,,,,,,
110,陳亭妃,109年立法委員選舉,第一次賸餘,1090406,當選後與其公務有關之費用支出,利順鮮花店,73864328,0.00,27000.00,,,,聯誼交際費用,金錢,臺南市安南區****,,,,,,,,
111,陳亭妃,109年立法委員選舉,第一次賸餘,1090407,當選後與其公務有關之費用支出,統一精工股份有限公司中華西站加油站,15722618,0.00,614.00,,,,油資,金錢,,,,,,,,,
112,陳亭妃,109年立法委員選舉,第一次賸餘,1090407,當選後與其公務有關之費用支出,台灣中油股份有限公司,29440576,0.00,708.00,,,,油資,金錢,,,,,,,,,
113,陳亭妃,109年立法委員選舉,第一次賸餘,1090407,當選後與其公務有關之費用支出,淨江國際有限公司,54080557,0.00,1050.00,,,,雜項購置或修繕費用,金錢,臺南市安南區****,,,,,,,,
114,陳亭妃,109年立法委員選舉,第一次賸餘,1090407,當選後與其公務有關之費用支出,惠風堂毛筆莊,69322097,0.00,400.00,,,,文具用品費用,金錢,,,,,,,,,
115,陳亭妃,109年立法委員選舉,第一次賸餘,1090408,當選後與其公務有關之費用支出,中華郵政,06523933,0.00,92.00,,,,郵寄物品費用,金錢,,,,,,,,,
116,陳亭妃,109年立法委員選舉,第一次賸餘,1090409,當選後與其公務有關之費用支出,恒達辦公設備有限公司,24924313,0.00,7200.00,,,,租買辦公設備費用,金錢,臺南市永康區****,,,,,,,,
117,陳亭妃,109年立法委員選舉,第一次賸餘,1090409,當選後與其公務有關之費用支出,中華郵政,69109808,0.00,108.00,,,,郵寄物品費用,金錢,,,,,,,,,
118,陳亭妃,109年立法委員選舉,第一次賸餘,1090410,當選後與其公務有關之費用支出,大豐花卉,21651485,0.00,1000.00,,,,聯誼交際費用,金錢,臺南市北區育****,,,,,,,,
119,陳亭妃,109年立法委員選舉,第一次賸餘,1090411,當選後與其公務有關之費用支出,久井企業股份有限公司久井安吉加油站,36883907,0.00,700.00,,,,油資,金錢,,,,,,,,,
120,陳亭妃,109年立法委員選舉,第一次賸餘,1090411,當選後與其公務有關之費用支出,台灣中油股份有限公司,69800153,0.00,674.00,,,,油資,金錢,,,,,,,,,
121,陳亭妃,109年立法委員選舉,第一次賸餘,1090412,當選後與其公務有關之費用支出,統一精工股份有限公司中華西站加油站,15722618,0.00,190.00,,,,油資,金錢,,,,,,,,,
122,陳亭妃,109年立法委員選舉,第一次賸餘,1090412,當選後與其公務有關之費用支出,建元加油站,16958886,0.00,680.00,,,,油資,金錢,,,,,,,,,
123,陳亭妃,109年立法委員選舉,第一次賸餘,1090414,當選後與其公務有關之費用支出,中華郵政,06523933,0.00,252.00,,,,郵寄物品費用,金錢,,,,,,,,,
124,陳亭妃,109年立法委員選舉,第一次賸餘,1090414,當選後與其公務有關之費用支出,統一精工股份有限公司中華西站加油站,15722618,0.00,372.00,,,,油資,金錢,,,,,,,,,
125,陳亭妃,109年立法委員選舉,第一次賸餘,1090414,當選後與其公務有關之費用支出,亞太電信股份有限公司,70771579,0.00,13898.00,,,,電信費用,金錢,臺北市內湖區****,,,,,,,,
126,陳亭妃,109年立法委員選舉,第一次賸餘,1090414,當選後與其公務有關之費用支出,南都汽車股份有限公司西台南營業所,87872066,0.00,5209.00,,,,維修宣傳車輛費用,金錢,臺南市安平區****,,,,,,,,
127,陳亭妃,109年立法委員選舉,第一次賸餘,1090415,當選後與其公務有關之費用支出,自由時報,,0.00,300.00,,,,書報訂閱費用,金錢,臺南市安平區****,,,,,,,,
128,陳亭妃,109年立法委員選舉,第一次賸餘,1090415,當選後與其公務有關之費用支出,台灣中油股份有限公司,09059213,0.00,834.00,,,,油資,金錢,,,,,,,,,
129,陳亭妃,109年立法委員選舉,第一次賸餘,1090415,當選後與其公務有關之費用支出,中華郵政,69109808,0.00,3200.00,,,,郵寄物品費用,金錢,,,,,,,,,
130,陳亭妃,109年立法委員選舉,第一次賸餘,1090415,當選後與其公務有關之費用支出,楊世芳,D12*******,0.00,12000.00,,,,租用競選辦事處費用,金錢,臺南市安南區****,,,,,,,,
131,陳亭妃,109年立法委員選舉,第一次賸餘,1090416,當選後與其公務有關之費用支出,中華郵政,69109808,0.00,78.00,,,,郵寄物品費用,金錢,,,,,,,,,
132,陳亭妃,109年立法委員選舉,第一次賸餘,1090417,當選後與其公務有關之費用支出,中華郵政,,0.00,60.00,,,,郵寄物品費用,金錢,臺南市中西區****,,,,,,,,
133,陳亭妃,109年立法委員選舉,第一次賸餘,1090417,當選後與其公務有關之費用支出,麥當勞,54549217,0.00,60.00,,,,餐飲費用,金錢,,,,,,,,,
134,陳亭妃,109年立法委員選舉,第一次賸餘,1090420,當選後與其公務有關之費用支出,中華郵政,06523933,0.00,96.00,,,,郵寄物品費用,金錢,,,,,,,,,
135,陳亭妃,109年立法委員選舉,第一次賸餘,1090421,當選後與其公務有關之費用支出,中華郵政,06523933,0.00,35.00,,,,郵寄物品費用,金錢,,,,,,,,,
136,陳亭妃,109年立法委員選舉,第一次賸餘,1090421,當選後與其公務有關之費用支出,聖洋科技股份有限公司,28112580,0.00,19253.00,,,,發送電信簡訊費用,金錢,臺北市大安區****,,,,,,,,
137,陳亭妃,109年立法委員選舉,第一次賸餘,1090421,當選後與其公務有關之費用支出,久井企業股份有限公司久井安吉加油站,36883907,0.00,600.00,,,,油資,金錢,,,,,,,,,
138,陳亭妃,109年立法委員選舉,第一次賸餘,1090422,當選後與其公務有關之費用支出,嘉仁加油站,23193628,0.00,661.00,,,,油資,金錢,,,,,,,,,
139,陳亭妃,109年立法委員選舉,第一次賸餘,1090422,當選後與其公務有關之費用支出,鮮自然,81425914,0.00,241.00,,,,餐飲費用,金錢,,,,,,,,,
140,陳亭妃,109年立法委員選舉,第一次賸餘,1090423,當選後與其公務有關之費用支出,中華郵政,,0.00,44.00,,,,郵寄物品費用,金錢,臺南市中西區****,,,,,,,,
