序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
43,李宗豪,111年桃園市議員選舉,首次申報,1110630,人事費用支出,李振華,P12*******,0.00,50000.00,,,,薪資,金錢,桃園市桃園區****,0917*****,否,,,,,,,
44,李宗豪,111年桃園市議員選舉,首次申報,1110701,宣傳支出,台灣連線股份有限公司,24556886,0.00,840.00,,,,發送電信簡訊費用,金錢,臺北市內湖區****,(02)*****,否,,,,,,,
45,李宗豪,111年桃園市議員選舉,首次申報,1110701,宣傳支出,宏洋旗幟社,42173073,0.00,9000.00,,,,製作宣傳廣告費用,金錢,桃園市桃園區****,(03)*****,否,,,,,,,
46,李宗豪,111年桃園市議員選舉,首次申報,1110701,雜支支出,南強加油站實業有限公司,70489828,0.00,980.00,,,,汽機車燃料費用,金錢,桃園市龜山區****,,否,,,,,,,
47,李宗豪,111年桃園市議員選舉,首次申報,1110701,雜支支出,藍新科技股份有限公司,70565326,0.00,25.00,,,,藍新金流手續費,金錢,臺北市南港區****,,否,,,,,,,
48,李宗豪,111年桃園市議員選舉,首次申報,1110702,宣傳支出,泊冠企業社,31573158,0.00,9600.00,,,,製作宣傳廣告費用,金錢,桃園市八德區****,(03)*****,否,,,,,,,
49,李宗豪,111年桃園市議員選舉,首次申報,1110702,宣傳支出,泊冠企業社,31573158,0.00,5000.00,,,,製作宣傳廣告費用,金錢,桃園市八德區****,(03)*****,否,,,,,,,
50,李宗豪,111年桃園市議員選舉,首次申報,1110702,宣傳支出,宏洋旗幟社,42173073,0.00,9500.00,,,,製作宣傳廣告費用,金錢,桃園市桃園區****,(03)*****,否,,,,,,,
51,李宗豪,111年桃園市議員選舉,首次申報,1110705,宣傳支出,泊冠企業社,31573158,0.00,6000.00,,,,製作宣傳廣告費用,金錢,桃園市八德區****,(03)*****,否,,,,,,,
52,李宗豪,111年桃園市議員選舉,首次申報,1110705,雜支支出,坤業加油站有限公司建國東路營業所,41486463,0.00,1108.00,,,,汽機車燃料費用,金錢,桃園市龜山區****,,否,,,,,,,
53,李宗豪,111年桃園市議員選舉,首次申報,1110706,宣傳支出,潤嘉實業有限公司,27807773,0.00,109200.00,,,,製作競選物品費用（物品名稱:扇子）,金錢,新北市中和區****,(02)*****,否,,,,,,,
54,李宗豪,111年桃園市議員選舉,首次申報,1110707,宣傳支出,宏洋旗幟社,42173073,0.00,9625.00,,,,製作宣傳廣告費用,金錢,桃園市桃園區****,(03)*****,否,,,,,,,
55,李宗豪,111年桃園市議員選舉,首次申報,1110709,雜支支出,東勇加油站股份有限公司,89850026,0.00,1022.00,,,,汽機車燃料費用,金錢,桃園市八德區****,,否,,,,,,,
56,李宗豪,111年桃園市議員選舉,首次申報,1110710,宣傳支出,台灣連線股份有限公司,24556886,0.00,756.00,,,,發送電信簡訊費用,金錢,臺北市內湖區****,(02)*****,否,,,,,,,
57,李宗豪,111年桃園市議員選舉,首次申報,1110712,雜支支出,台灣中油龜山站,43031587,0.00,896.00,,,,汽機車燃料費用,金錢,桃園市龜山區****,,否,,,,,,,
58,李宗豪,111年桃園市議員選舉,首次申報,1110714,雜支支出,直興文具行,43920956,0.00,3308.00,,,,文具用品費用,金錢,桃園市桃園區****,(03)*****,否,,,,,,,
59,李宗豪,111年桃園市議員選舉,首次申報,1110715,宣傳支出,泊冠企業社,31573158,0.00,9750.00,,,,製作宣傳廣告費用,金錢,桃園市八德區****,(03)*****,否,,,,,,,
60,李宗豪,111年桃園市議員選舉,首次申報,1110716,雜支支出,台灣中油三民站,98249357,0.00,880.00,,,,汽機車燃料費用,金錢,桃園市桃園區****,,否,,,,,,,
61,李宗豪,111年桃園市議員選舉,首次申報,1110717,宣傳支出,泊冠企業社,31573158,0.00,5000.00,,,,製作宣傳廣告費用,金錢,桃園市八德區****,(03)*****,否,,,,,,,
62,李宗豪,111年桃園市議員選舉,首次申報,1110717,宣傳支出,泊冠企業社,31573158,0.00,5000.00,,,,製作宣傳廣告費用,金錢,桃園市八德區****,(03)*****,否,,,,,,,
63,李宗豪,111年桃園市議員選舉,首次申報,1110717,雜支支出,南強加油站實業有限公司,70489828,0.00,1297.00,,,,汽機車燃料費用,金錢,桃園市龜山區****,,否,,,,,,,
64,李宗豪,111年桃園市議員選舉,首次申報,1110718,宣傳支出,心雅服裝行,15995103,0.00,10406.00,,,,製作競選物品費用（物品名稱:工作服）,金錢,台北市萬華區****,(02)*****,否,,,,,,,
65,李宗豪,111年桃園市議員選舉,首次申報,1110719,宣傳支出,傑西實業有限公司,28738780,0.00,48000.00,,,,租用廣告看板或車體廣告費用,金錢,桃園市桃園區****,(03)*****,否,,,,,,,
66,李宗豪,111年桃園市議員選舉,首次申報,1110720,宣傳支出,宏洋旗幟社,42173073,0.00,9000.00,,,,製作宣傳廣告費用,金錢,桃園市桃園區****,(03)*****,否,,,,,,,
67,李宗豪,111年桃園市議員選舉,首次申報,1110721,宣傳支出,文禧創作行銷整合有限公司,90355538,0.00,6540.00,,,,製作宣傳廣告費用,金錢,臺北市中山區****,0916*****,否,,,,,,,
68,李宗豪,111年桃園市議員選舉,首次申報,1110722,宣傳支出,飛仕特百貨行,34811350,0.00,110400.00,,,,製作競選物品費用（物品名稱:工作服）,金錢,桃園市桃園區****,(03)*****,否,,,,,,,
69,李宗豪,111年桃園市議員選舉,首次申報,1110723,雜支支出,東勇加油站股份有限公司,89850026,0.00,1150.00,,,,汽機車燃料費用,金錢,桃園市八德區****,,否,,,,,,,
70,李宗豪,111年桃園市議員選舉,首次申報,1110723,雜支支出,台灣中油三民站,98249357,0.00,860.00,,,,汽機車燃料費用,金錢,桃園市桃園區****,,否,,,,,,,
71,李宗豪,111年桃園市議員選舉,首次申報,1110724,集會支出,龜山在地人熱炒,42173377,0.00,5000.00,,,,餐飲支出,金錢,桃園市龜山區****,(03)*****,否,,,,,,,
72,李宗豪,111年桃園市議員選舉,首次申報,1110724,集會支出,玖伍手作烘焙坊,82268125,0.00,920.00,,,,餐飲支出,金錢,桃園市龜山區****,0923*****,否,,,,,,,
73,李宗豪,111年桃園市議員選舉,首次申報,1110725,宣傳支出,泊冠企業社,31573158,0.00,5000.00,,,,製作宣傳廣告費用,金錢,桃園市八德區****,(03)*****,否,,,,,,,
74,李宗豪,111年桃園市議員選舉,首次申報,1110725,集會支出,龜山在地人熱炒,42173377,0.00,5000.00,,,,餐飲支出,金錢,桃園市龜山區****,(03)*****,否,,,,,,,
75,李宗豪,111年桃園市議員選舉,首次申報,1110726,宣傳支出,三好印刷,30244377,0.00,140.00,,,,製作宣傳廣告費用,金錢,桃園市龜山區****,(03)*****,否,,,,,,,
76,李宗豪,111年桃園市議員選舉,首次申報,1110726,集會支出,龜山在地人熱炒,42173377,0.00,5000.00,,,,餐飲支出,金錢,桃園市龜山區****,(03)*****,否,,,,,,,
77,李宗豪,111年桃園市議員選舉,首次申報,1110727,宣傳支出,潤嘉實業有限公司,27807773,0.00,66150.00,,,,製作競選物品費用（物品名稱:面紙）,金錢,新北市中和區****,(02)*****,否,,,,,,,
78,李宗豪,111年桃園市議員選舉,首次申報,1110727,集會支出,龜山在地人熱炒,42173377,0.00,5000.00,,,,餐飲支出,金錢,桃園市龜山區****,(03)*****,否,,,,,,,
79,李宗豪,111年桃園市議員選舉,首次申報,1110727,雜支支出,南強加油站實業有限公司,70489828,0.00,832.00,,,,汽機車燃料費用,金錢,桃園市龜山區****,,否,,,,,,,
80,李宗豪,111年桃園市議員選舉,首次申報,1110727,集會支出,阿梅麵包店,70877067,0.00,8000.00,,,,餐飲支出,金錢,桃園市龜山區****,(03)*****,否,,,,,,,
81,李宗豪,111年桃園市議員選舉,首次申報,1110728,宣傳支出,宏洋旗幟社,42173073,0.00,9000.00,,,,製作宣傳廣告費用,金錢,桃園市桃園區****,(03)*****,否,,,,,,,
82,李宗豪,111年桃園市議員選舉,首次申報,1110728,集會支出,龜山在地人熱炒,42173377,0.00,5000.00,,,,餐飲支出,金錢,桃園市龜山區****,(03)*****,否,,,,,,,
83,李宗豪,111年桃園市議員選舉,首次申報,1110729,宣傳支出,藍格印刷國際企業有限公司,22076600,0.00,8610.00,,,,製作宣傳廣告費用,金錢,臺北市內湖區****,(02)*****,否,,,,,,,
84,李宗豪,111年桃園市議員選舉,首次申報,1110729,宣傳支出,嘉裕企業社,47951590,0.00,69860.00,,,,製作競選物品費用（物品名稱:礦泉水）,金錢,台南市新營區****,0919*****,否,,,,,,,
85,李宗豪,111年桃園市議員選舉,首次申報,1110730,人事費用支出,李振華,P12*******,0.00,50000.00,,,,薪資,金錢,桃園市桃園區****,0917*****,否,,,,,,,
86,李宗豪,111年桃園市議員選舉,首次申報,1110730,人事費用支出,李添弘,P12*******,0.00,32810.00,,,,薪資,金錢,新北市五股區****,0917*****,否,,,,,,,
87,李宗豪,111年桃園市議員選舉,首次申報,1110801,宣傳支出,台灣連線股份有限公司,24556886,0.00,840.00,,,,發送電信簡訊費用,金錢,臺北市內湖區****,(02)*****,否,,,,,,,
88,李宗豪,111年桃園市議員選舉,首次申報,1110801,雜支支出,億瓏加油站有限公司,28075987,0.00,960.00,,,,汽機車燃料費用,金錢,桃園市桃園區****,,否,,,,,,,
89,李宗豪,111年桃園市議員選舉,首次申報,1110801,雜支支出,藍新科技股份有限公司,70565326,0.00,172.00,,,,藍新金流手續費,金錢,臺北市南港區****,,否,,,,,,,
90,李宗豪,111年桃園市議員選舉,首次申報,1110802,雜支支出,台灣中油三民站,98249357,0.00,1325.00,,,,汽機車燃料費用,金錢,桃園市桃園區****,,否,,,,,,,
91,李宗豪,111年桃園市議員選舉,首次申報,1110803,宣傳支出,泊冠企業社,31573158,0.00,5000.00,,,,製作宣傳廣告費用,金錢,桃園市八德區****,(03)*****,否,,,,,,,
92,李宗豪,111年桃園市議員選舉,首次申報,1110804,宣傳支出,締智創意有限公司,85036681,0.00,20895.00,,,,製作競選物品費用（物品名稱:酒精瓶）,金錢,新北市汐止區****,0960*****,否,,,,,,,
93,李宗豪,111年桃園市議員選舉,首次申報,1110805,宣傳支出,泊冠企業社,31573158,0.00,9600.00,,,,製作宣傳廣告費用,金錢,桃園市八德區****,(03)*****,否,,,,,,,
94,李宗豪,111年桃園市議員選舉,首次申報,1110805,宣傳支出,泊冠企業社,31573158,0.00,6000.00,,,,製作宣傳廣告費用,金錢,桃園市八德區****,(03)*****,否,,,,,,,
95,李宗豪,111年桃園市議員選舉,首次申報,1110805,宣傳支出,宏洋旗幟社,42173073,0.00,9000.00,,,,製作宣傳廣告費用,金錢,桃園市桃園區****,(03)*****,否,,,,,,,
96,李宗豪,111年桃園市議員選舉,首次申報,1110806,雜支支出,集盈企業股份有限公司,23079470,0.00,969.00,,,,汽機車燃料費用,金錢,桃園市桃園區****,,否,,,,,,,
97,李宗豪,111年桃園市議員選舉,首次申報,1110806,雜支支出,台灣中油龜山站,43031587,0.00,1305.00,,,,汽機車燃料費用,金錢,桃園市龜山區****,,否,,,,,,,
98,李宗豪,111年桃園市議員選舉,首次申報,1110810,宣傳支出,台灣連線股份有限公司,24556886,0.00,521.00,,,,發送電信簡訊費用,金錢,臺北市內湖區****,(02)*****,否,,,,,,,
99,李宗豪,111年桃園市議員選舉,首次申報,1110811,宣傳支出,三好印刷,30244377,0.00,4400.00,,,,製作宣傳廣告費用,金錢,桃園市龜山區****,(03)*****,否,,,,,,,
100,李宗豪,111年桃園市議員選舉,首次申報,1110811,雜支支出,台灣中油三民站,98249357,0.00,950.00,,,,汽機車燃料費用,金錢,桃園市桃園區****,,否,,,,,,,
101,李宗豪,111年桃園市議員選舉,首次申報,1110812,宣傳支出,泊冠企業社,31573158,0.00,5000.00,,,,製作宣傳廣告費用,金錢,桃園市八德區****,(03)*****,否,,,,,,,
102,李宗豪,111年桃園市議員選舉,首次申報,1110812,雜支支出,坤業加油站有限公司建國東路營業所,41486463,0.00,1304.00,,,,汽機車燃料費用,金錢,桃園市龜山區****,,否,,,,,,,
103,李宗豪,111年桃園市議員選舉,首次申報,1110812,雜支支出,台灣中油龜山站,43031587,0.00,812.00,,,,汽機車燃料費用,金錢,桃園市龜山區****,,否,,,,,,,
104,李宗豪,111年桃園市議員選舉,首次申報,1110815,宣傳支出,泊冠企業社,31573158,0.00,6000.00,,,,製作宣傳廣告費用,金錢,桃園市八德區****,(03)*****,否,,,,,,,
105,李宗豪,111年桃園市議員選舉,首次申報,1110816,雜支支出,坤業加油站有限公司建國東路營業所,41486463,0.00,1384.00,,,,汽機車燃料費用,金錢,桃園市龜山區****,,否,,,,,,,
106,李宗豪,111年桃園市議員選舉,首次申報,1110817,宣傳支出,潤嘉實業有限公司,27807773,0.00,160650.00,,,,製作競選物品費用（物品名稱:扇子）,金錢,新北市中和區****,(02)*****,否,,,,,,,
107,李宗豪,111年桃園市議員選舉,首次申報,1110820,宣傳支出,宏洋旗幟社,42173073,0.00,9000.00,,,,製作宣傳廣告費用,金錢,桃園市桃園區****,(03)*****,否,,,,,,,
108,李宗豪,111年桃園市議員選舉,首次申報,1110820,雜支支出,台灣中油龜山站,43031587,0.00,985.00,,,,汽機車燃料費用,金錢,桃園市龜山區****,,否,,,,,,,
109,李宗豪,111年桃園市議員選舉,首次申報,1110820,雜支支出,台灣中油三民站,98249357,0.00,1328.00,,,,汽機車燃料費用,金錢,桃園市桃園區****,,否,,,,,,,
110,李宗豪,111年桃園市議員選舉,首次申報,1110821,宣傳支出,泊冠企業社,31573158,0.00,5000.00,,,,製作宣傳廣告費用,金錢,桃園市八德區****,(03)*****,否,,,,,,,
111,李宗豪,111年桃園市議員選舉,首次申報,1110823,雜支支出,台灣中油三民站,98249357,0.00,1072.00,,,,汽機車燃料費用,金錢,桃園市桃園區****,,否,,,,,,,
112,李宗豪,111年桃園市議員選舉,首次申報,1110825,雜支支出,台灣中油春日路加油站,02488111,0.00,1030.00,,,,汽機車燃料費用,金錢,桃園市桃園區****,,否,,,,,,,
113,李宗豪,111年桃園市議員選舉,首次申報,1110826,雜支支出,坤業加油站有限公司建國東路營業所,41486463,0.00,848.00,,,,汽機車燃料費用,金錢,桃園市龜山區****,,否,,,,,,,
114,李宗豪,111年桃園市議員選舉,首次申報,1110826,雜支支出,坤業加油站有限公司建國東路營業所,41486463,0.00,820.00,,,,汽機車燃料費用,金錢,桃園市龜山區****,,否,,,,,,,
115,李宗豪,111年桃園市議員選舉,首次申報,1110827,雜支支出,台灣中油春日路加油站,02488111,0.00,900.00,,,,汽機車燃料費用,金錢,桃園市桃園區****,,否,,,,,,,
116,李宗豪,111年桃園市議員選舉,首次申報,1110830,宣傳支出,勁昇企業有限公司,22748446,0.00,180000.00,,,,製作宣傳廣告費用,金錢,臺北市北投區****,(02)*****,否,,,,,,,
117,李宗豪,111年桃園市議員選舉,首次申報,1110830,宣傳支出,泊冠企業社,31573158,0.00,9600.00,,,,製作宣傳廣告費用,金錢,桃園市八德區****,(03)*****,否,,,,,,,
118,李宗豪,111年桃園市議員選舉,首次申報,1110830,人事費用支出,李添弘,P12*******,0.00,36381.00,,,,薪資,金錢,新北市五股區****,0917*****,否,,,,,,,
119,李宗豪,111年桃園市議員選舉,首次申報,1110830,人事費用支出,李振華,P12*******,0.00,50000.00,,,,薪資,金錢,桃園市桃園區****,0917*****,否,,,,,,,
120,李宗豪,111年桃園市議員選舉,首次申報,1110901,宣傳支出,台灣連線股份有限公司,24556886,0.00,840.00,,,,發送電信簡訊費用,金錢,臺北市內湖區****,(02)*****,否,,,,,,,
121,李宗豪,111年桃園市議員選舉,首次申報,1110901,宣傳支出,泊冠企業社,31573158,0.00,9600.00,,,,製作宣傳廣告費用,金錢,桃園市八德區****,(03)*****,否,,,,,,,
122,李宗豪,111年桃園市議員選舉,首次申報,1110901,宣傳支出,泊冠企業社,31573158,0.00,9600.00,,,,製作宣傳廣告費用,金錢,桃園市八德區****,(03)*****,否,,,,,,,
123,李宗豪,111年桃園市議員選舉,首次申報,1110902,雜支支出,南強加油站實業有限公司,70489828,0.00,1137.00,,,,汽機車燃料費用,金錢,桃園市龜山區****,,否,,,,,,,
124,李宗豪,111年桃園市議員選舉,首次申報,1110902,雜支支出,鴻泰生活館有限公司,90560209,0.00,749.00,,,,文具用品費用,金錢,桃園市桃園區****,(03)*****,否,,,,,,,
125,李宗豪,111年桃園市議員選舉,首次申報,1110903,雜支支出,台灣中油龜山站,43031587,0.00,921.00,,,,汽機車燃料費用,金錢,桃園市龜山區****,,否,,,,,,,
126,李宗豪,111年桃園市議員選舉,首次申報,1110903,雜支支出,南強加油站實業有限公司,70489828,0.00,1039.00,,,,汽機車燃料費用,金錢,桃園市龜山區****,,否,,,,,,,
127,李宗豪,111年桃園市議員選舉,首次申報,1110905,雜支支出,珍膳美美食坊-七彩雲南,,0.00,770.00,,,,餐飲費用,金錢,桃園市桃園區****,,否,,,,,,,
128,李宗豪,111年桃園市議員選舉,首次申報,1110906,雜支支出,野味便當店-巨蛋店,82789119,0.00,880.00,,,,餐飲費用,金錢,桃園市龜山區****,(03)*****,否,,,,,,,
129,李宗豪,111年桃園市議員選舉,首次申報,1110907,宣傳支出,宏洋旗幟社,42173073,0.00,9000.00,,,,製作宣傳廣告費用,金錢,桃園市桃園區****,(03)*****,否,,,,,,,
130,李宗豪,111年桃園市議員選舉,首次申報,1110907,宣傳支出,帝霸行銷有限公司,83402563,0.00,78750.00,,,,租用廣告看板或車體廣告費用,金錢,桃園市桃園區****,(03)*****,否,,,,,,,
131,李宗豪,111年桃園市議員選舉,首次申報,1110908,雜支支出,南強加油站實業有限公司,70489828,0.00,973.00,,,,汽機車燃料費用,金錢,桃園市龜山區****,,否,,,,,,,
132,李宗豪,111年桃園市議員選舉,首次申報,1110908,雜支支出,南強加油站實業有限公司,70489828,0.00,842.00,,,,汽機車燃料費用,金錢,桃園市龜山區****,,否,,,,,,,
133,李宗豪,111年桃園市議員選舉,首次申報,1110908,雜支支出,野味便當店-巨蛋店,82789119,0.00,850.00,,,,餐飲費用,金錢,桃園市龜山區****,(03)*****,否,,,,,,,
134,李宗豪,111年桃園市議員選舉,首次申報,1110910,宣傳支出,台灣連線股份有限公司,24556886,0.00,1069.00,,,,發送電信簡訊費用,金錢,臺北市內湖區****,(02)*****,否,,,,,,,
135,李宗豪,111年桃園市議員選舉,首次申報,1110910,雜支支出,台灣中油龜山站,43031587,0.00,1220.00,,,,汽機車燃料費用,金錢,桃園市龜山區****,,否,,,,,,,
136,李宗豪,111年桃園市議員選舉,首次申報,1110912,雜支支出,台灣中油春日路加油站,02488111,0.00,580.00,,,,汽機車燃料費用,金錢,桃園市桃園區****,,否,,,,,,,
137,李宗豪,111年桃園市議員選舉,首次申報,1110913,宣傳支出,決策大數據有限公司,16805741,0.00,150000.00,,,,委託辦理研究、評估、調查、設計或規劃費用,金錢,新北市五股區****,(02)*****,否,,,,,,,
