序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
11,韓國瑜,109年總統、副總統選舉,第4次賸餘,1120208,參加公職人員選舉使用支出,釆舍花坊,81633899,0.00,2000.00,,,,為民服務費用,金錢,臺北市信義區****,,否,,,,,,,
12,韓國瑜,109年總統、副總統選舉,第4次賸餘,1120212,參加公職人員選舉使用支出,農家園蘭花館,00346658,0.00,2500.00,,,,為民服務費用,金錢,高雄市三民區****,,否,,,,,,,
13,韓國瑜,109年總統、副總統選舉,第4次賸餘,1120212,參加公職人員選舉使用支出,日新玫瑰鮮花店,94046009,0.00,2500.00,,,,為民服務費用,金錢,臺北市信義區****,,否,,,,,,,
14,韓國瑜,109年總統、副總統選舉,第4次賸餘,1120214,參加公職人員選舉使用支出,龍巖股份有限公司,22415496,0.00,3000.00,,,,為民服務費用,金錢,臺北市中山區****,,否,,,,,,,
15,韓國瑜,109年總統、副總統選舉,第4次賸餘,1120214,參加公職人員選舉使用支出,中華電信股份有限公司雲林營運處,63501100,0.00,199.00,,,,電信費用,金錢,雲林縣斗六市****,,否,,,,,,,
16,韓國瑜,109年總統、副總統選舉,第4次賸餘,1120220,參加公職人員選舉使用支出,農家園蘭花館,00346658,0.00,1200.00,,,,為民服務費用,金錢,高雄市三民區****,,否,,,,,,,
17,韓國瑜,109年總統、副總統選舉,第4次賸餘,1120311,參加公職人員選舉使用支出,釆舍花坊,81633899,0.00,2500.00,,,,為民服務費用,金錢,臺北市信義區****,,否,,,,,,,
18,韓國瑜,109年總統、副總統選舉,第4次賸餘,1120316,參加公職人員選舉使用支出,中華電信股份有限公司雲林營運處,63501100,0.00,200.00,,,,電信費用,金錢,雲林縣斗六市****,,否,,,,,,,
19,韓國瑜,109年總統、副總統選舉,第4次賸餘,1120321,參加公職人員選舉使用支出,中華郵政股份有限公司,03741302,0.00,81.00,,,,郵寄,金錢,,,否,,,,,,,
20,韓國瑜,109年總統、副總統選舉,第4次賸餘,1120321,參加公職人員選舉使用支出,釆舍花坊,81633899,0.00,2500.00,,,,為民服務費用,金錢,臺北市信義區****,,否,,,,,,,
21,韓國瑜,109年總統、副總統選舉,第4次賸餘,1120326,參加公職人員選舉使用支出,釆舍花坊,81633899,0.00,2500.00,,,,為民服務費用,金錢,臺北市信義區****,,否,,,,,,,
22,韓國瑜,109年總統、副總統選舉,第4次賸餘,1120417,參加公職人員選舉使用支出,中華電信股份有限公司雲林營運處,63501100,0.00,199.00,,,,電信費用,金錢,雲林縣斗六市****,,否,,,,,,,
23,韓國瑜,109年總統、副總統選舉,第4次賸餘,1120517,參加公職人員選舉使用支出,中華電信股份有限公司雲林營運處,63501100,0.00,199.00,,,,電信費用,金錢,雲林縣斗六市****,,否,,,,,,,
24,韓國瑜,109年總統、副總統選舉,第4次賸餘,1120614,參加公職人員選舉使用支出,中華電信股份有限公司雲林營運處,63501100,0.00,200.00,,,,電信費用,金錢,雲林縣斗六市****,,否,,,,,,,
25,韓國瑜,109年總統、副總統選舉,第4次賸餘,1120714,參加公職人員選舉使用支出,中華電信股份有限公司,63501100,0.00,199.00,,,,電信費用,金錢,斗六市文化路****,,否,,,,,,,
26,韓國瑜,109年總統、副總統選舉,第4次賸餘,1120822,參加公職人員選舉使用支出,中華電信股份有限公司,63501100,0.00,199.00,,,,電信費用,金錢,斗六市文化路****,,否,,,,,,,
27,韓國瑜,109年總統、副總統選舉,第4次賸餘,1120916,參加公職人員選舉使用支出,中華電信股份有限公司,63501100,0.00,199.00,,,,電信費用,金錢,斗六市文化路****,,否,,,,,,,
28,韓國瑜,109年總統、副總統選舉,第4次賸餘,1121018,參加公職人員選舉使用支出,中華電信股份有限公司,63501100,0.00,200.00,,,,電信費用,金錢,斗六市文化路****,,否,,,,,,,
29,韓國瑜,109年總統、副總統選舉,第4次賸餘,1121117,參加公職人員選舉使用支出,中華電信股份有限公司,63501100,0.00,199.00,,,,電信費用,金錢,斗六市文化路****,,否,,,,,,,
30,韓國瑜,109年總統、副總統選舉,第4次賸餘,1121217,參加公職人員選舉使用支出,中華電信股份有限公司,63501100,0.00,199.00,,,,電信費用,金錢,斗六市文化路****,,否,,,,,,,
